"tall","all_regi","all_enty","all_enty_1","all_te","Val"
"2100","REF","pecoal","seel","pco",6.14726810344871E-8
"2100","REF","pecoal","seel","coalchp",0
"2100","REF","pecoal","seh2","coalh2",0
"2100","REF","pecoal","seh2","coalh2c",0
"2100","REF","pecoal","segafos","coalgas",0
"2100","REF","pecoal","sehe","coalhp",0
"2100","REF","peur","seel","tnrs",2.15622932549948E-6
"2100","REF","peur","seel","fnrs",0
"2100","REF","pegeo","seel","geohdr",0.000212206453931026
"2100","REF","pegeo","sehe","geohe",0.00918312002005151
"2100","REF","pehyd","seel","hydro",0.0268968448413396
"2100","REF","pewin","seel","wind",0.120680819589537
"2100","REF","pewin","seel","windoff",0.0630856349028799
"2100","REF","pesol","seel","spv",0.164453792957864
"2100","REF","pesol","seel","csp",0.00567105804217714
"2100","REF","pesol","sehe","solhe",0
"2100","REF","pebiolc","seliqbio","bioftrec",7.22495225103069E-8
"2100","REF","pebiolc","seliqbio","bioftcrec",0.0276007117672114
"2100","REF","pebiolc","seliqbio","bioethl",4.36361936756418E-8
"2100","REF","pebiolc","sesobio","biotr",0
"2100","REF","pebiolc","sesobio","biotrmod",0.0586102841229082
"2100","REF","pebiolc","seel","biochp",1.23838797614688E-5
"2100","REF","pebiolc","seel","bioigcc",4.28949266519103E-8
"2100","REF","pebiolc","seel","bioigccc",6.14726810344871E-8
"2100","REF","pebiolc","seh2","bioh2",4.86117016708668E-8
"2100","REF","pebiolc","seh2","bioh2c",6.49490085597699E-8
"2100","REF","pebiolc","segabio","biogas",5.82356378666897E-8
"2100","REF","pebiolc","segabio","biogasc",0
"2100","REF","pebiolc","sehe","biohp",0.0149391816747043
"2100","REF","pebios","seliqbio","bioeths",0
"2100","REF","pebioil","seliqbio","biodiesel",4.0744978092E-5
"2100","REF","seel","seh2","elh2",0.0119824360412829
"2100","REF","seel","seh2","elh2VRE",0
"2100","REF","seh2","seliqsyn","MeOH",0.313600755953396
"2100","REF","seh2","seel","h2turb",0.00316047341872608
"2100","REF","seh2","seel","h2turbVRE",0.00564299121781941
"2100","REF","seh2","segasyn","h22ch4",9E-8
"2100","CAZ","peoil","seliqfos","refliq",7.11663283585057E-7
"2100","CAZ","peoil","seel","dot",1.97610473263833E-8
"2100","CAZ","pegas","seliqfos","gasftrec",0
"2100","CAZ","pegas","seliqfos","gasftcrec",0
"2100","CAZ","pegas","seel","ngcc",0
"2100","CAZ","pegas","seel","ngccc",3.27416371091228E-8
"2100","CAZ","pegas","seel","ngt",2.3536155434301E-9
"2100","CAZ","pegas","seel","gaschp",0
"2100","CAZ","pegas","seh2","gash2",7.37591489623109E-8
"2100","CAZ","pegas","seh2","gash2c",0.0400231863983013
"2100","CAZ","pegas","segafos","gastr",0.00745356639687278
"2100","CAZ","pegas","sehe","gashp",2.21257699418557E-8
"2100","CAZ","pecoal","seliqfos","coalftrec",6.12621691746192E-8
"2100","CAZ","pecoal","seliqfos","coalftcrec",1E-5
"2100","CAZ","pecoal","sesofos","coaltr",0.00434741251334354
"2100","CAZ","pecoal","seel","igcc",4.08569551174192E-8
"2100","CAZ","pecoal","seel","igccc",4.7043521589017E-8
"2100","CAZ","pecoal","seel","pc",0
"2100","CAZ","pecoal","seel","pcc",4.7043521589017E-8
"2100","CAZ","pecoal","seel","pco",4.7043521589017E-8
"2100","CAZ","pecoal","seel","coalchp",0
"2100","CAZ","pecoal","seh2","coalh2",0
"2100","CAZ","pecoal","seh2","coalh2c",4.85908936924626E-8
"2100","CAZ","pecoal","segafos","coalgas",0
"2100","CAZ","pecoal","sehe","coalhp",2.6876538475471E-8
"2100","CAZ","peur","seel","tnrs",0
"2100","CAZ","peur","seel","fnrs",0
"2100","CAZ","pegeo","seel","geohdr",7.64921897360729E-8
"2100","CAZ","pegeo","sehe","geohe",0.00628034386172709
"2100","CAZ","pehyd","seel","hydro",0.053618521905187
"2100","CAZ","pewin","seel","wind",0.0661557418996301
"2100","CAZ","pewin","seel","windoff",0.115193112661583
"2100","CAZ","pesol","seel","spv",0.116821577746341
"2100","CAZ","pesol","seel","csp",3.3943667324197E-5
"2100","CAZ","pesol","sehe","solhe",0
"2100","CAZ","pebiolc","seliqbio","bioftrec",7.22495225103069E-8
"2100","CAZ","pebiolc","seliqbio","bioftcrec",0.0362669357882191
"2100","CAZ","pebiolc","seliqbio","bioethl",4.35263986321319E-8
"2100","CAZ","pebiolc","sesobio","biotr",0
"2100","CAZ","pebiolc","sesobio","biotrmod",3.0561329928709E-5
"2100","CAZ","pebiolc","seel","biochp",2.71441429900705E-8
"2100","CAZ","pebiolc","seel","bioigcc",5.70817752463095E-8
"2100","CAZ","pebiolc","seel","bioigccc",6.77965618767214E-8
"2100","CAZ","pebiolc","seh2","bioh2",4.35263570010415E-8
"2100","CAZ","pebiolc","seh2","bioh2c",8.5157447366162E-8
"2100","CAZ","pebiolc","segabio","biogas",6.16226898290216E-8
"2100","CAZ","pebiolc","segabio","biogasc",0
"2100","CAZ","pebiolc","sehe","biohp",3.51272463054212E-8
"2100","CAZ","pebios","seliqbio","bioeths",0.000942149468002364
"2100","CAZ","pebioil","seliqbio","biodiesel",0.000183348548480074
"2100","CAZ","seel","seh2","elh2",0.145346965649484
"2100","CAZ","seel","seh2","elh2VRE",0
"2100","CAZ","seh2","seliqsyn","MeOH",0.11445905142994
"2100","CAZ","seh2","seel","h2turb",0.00212965230029616
"2100","CAZ","seh2","seel","h2turbVRE",0.00274139347549672
"2100","CAZ","seh2","segasyn","h22ch4",9E-8
"2100","CHA","peoil","seliqfos","refliq",0.0209855446371648
"2100","CHA","peoil","seel","dot",1.89579311183241E-8
"2100","CHA","pegas","seliqfos","gasftrec",0
"2100","CHA","pegas","seliqfos","gasftcrec",0
"2100","CHA","pegas","seel","ngcc",0
"2100","CHA","pegas","seel","ngccc",2.90907957837612E-8
"2100","CHA","pegas","seel","ngt",0
"2100","CHA","pegas","seel","gaschp",0
"2100","CHA","pegas","seh2","gash2",0
"2100","CHA","pegas","seh2","gash2c",2.34312636793192E-8
"2100","CHA","pegas","segafos","gastr",0.119451197065783
"2100","CHA","pegas","sehe","gashp",0
"2100","CHA","pecoal","seliqfos","coalftrec",0
"2100","CHA","pecoal","seliqfos","coalftcrec",6.24030276177407E-6
"2100","CHA","pecoal","sesofos","coaltr",0.0643420302329337
"2100","CHA","pecoal","seel","igcc",0
"2100","CHA","pecoal","seel","igccc",4.5039062471063E-8
"2100","CHA","pecoal","seel","pc",0
"2100","CHA","pecoal","seel","pcc",4.5039062471063E-8
"2100","CHA","pecoal","seel","pco",4.5039062471063E-8
"2100","CHA","pecoal","seel","coalchp",0
"2100","CHA","pecoal","seh2","coalh2",0
"2100","CHA","pecoal","seh2","coalh2c",0.0167056933360899
"2100","CHA","pecoal","segafos","coalgas",0
"2100","CHA","pecoal","sehe","coalhp",0
"2100","CHA","peur","seel","tnrs",0.0043285250990453
"2100","CHA","peur","seel","fnrs",0
"2100","CHA","pegeo","seel","geohdr",8.111165755946E-5
"2100","CHA","pegeo","sehe","geohe",0.0699681812687962
"2100","CHA","pehyd","seel","hydro",0.190266034582995
"2100","CHA","pewin","seel","wind",0.503148852467633
"2100","CHA","pewin","seel","windoff",0.138477580125
"2100","CHA","pesol","seel","spv",0.741879278207553
"2100","CHA","pesol","seel","csp",0.00015728326995109
"2100","CHA","pesol","sehe","solhe",0
"2100","CHA","pebiolc","seliqbio","bioftrec",0.0993388634470131
"2100","CHA","pebiolc","seliqbio","bioftcrec",0.167146741846964
"2100","CHA","pebiolc","seliqbio","bioethl",4.36361936756418E-8
"2100","CHA","pebiolc","sesobio","biotr",0
"2100","CHA","pebiolc","sesobio","biotrmod",0.0351068323604185
"2100","CHA","pebiolc","seel","biochp",4.06303449422121E-8
"2100","CHA","pebiolc","seel","bioigcc",4.40162070207297E-8
"2100","CHA","pebiolc","seel","bioigccc",6.11826254841884E-8
"2100","CHA","pebiolc","seh2","bioh2",4.36361936756418E-8
"2100","CHA","pebiolc","seh2","bioh2c",4.36361936756418E-8
"2100","CHA","pebiolc","segabio","biogas",6.07177658762783E-8
"2100","CHA","pebiolc","segabio","biogasc",0
"2100","CHA","pebiolc","sehe","biohp",7.97761918187154E-8
"2100","CHA","pebios","seliqbio","bioeths",0.002616075
"2100","CHA","pebioil","seliqbio","biodiesel",0.000688962415302
"2100","CHA","seel","seh2","elh2",0.456667144151721
"2100","CHA","seel","seh2","elh2VRE",0
"2100","CHA","seh2","seliqsyn","MeOH",0.234354667139993
"2100","CHA","seh2","seel","h2turb",0.0113788295693174
"2100","CHA","seh2","seel","h2turbVRE",0.0278085852115004
"2100","CHA","seh2","segasyn","h22ch4",9E-8
"2100","IND","peoil","seliqfos","refliq",0.174740521660619
"2100","IND","peoil","seel","dot",1.89579311183241E-8
"2100","IND","pegas","seliqfos","gasftrec",0
"2100","IND","pegas","seliqfos","gasftcrec",0
"2100","IND","pegas","seel","ngcc",0
"2100","IND","pegas","seel","ngccc",4.76370478089936E-8
"2100","IND","pegas","seel","ngt",2.24900088331532E-9
"2100","IND","pegas","seel","gaschp",2.43021303683775E-9
"2100","IND","pegas","seh2","gash2",6.06456725225065E-8
"2100","IND","pegas","seh2","gash2c",7.246523202904E-8
"2100","IND","pegas","segafos","gastr",0.102481861985594
"2100","IND","pegas","sehe","gashp",1.93938638558408E-8
"2100","IND","pecoal","seliqfos","coalftrec",8.03540869986738E-9
"2100","IND","pecoal","seliqfos","coalftcrec",1E-5
"2100","IND","pecoal","sesofos","coaltr",0.0896523895644035
"2100","IND","pecoal","seel","igcc",0
"2100","IND","pecoal","seel","igccc",6.77965618767214E-8
"2100","IND","pecoal","seel","pc",0
"2100","IND","pecoal","seel","pcc",6.77965618767214E-8
"2100","IND","pecoal","seel","pco",6.77965618767214E-8
"2100","IND","pecoal","seel","coalchp",5.23950476693706E-9
"2100","IND","pecoal","seh2","coalh2",0
"2100","IND","pecoal","seh2","coalh2c",0.243538408662628
"2100","IND","pecoal","segafos","coalgas",7.90589425101459E-9
"2100","IND","pecoal","sehe","coalhp",0
"2100","IND","peur","seel","tnrs",0.0179874197465172
"2100","IND","peur","seel","fnrs",0
"2100","IND","pegeo","seel","geohdr",1E-5
"2100","IND","pegeo","sehe","geohe",0.0860458545566927
"2100","IND","pehyd","seel","hydro",0.0316141814681135
"2100","IND","pewin","seel","wind",0.732296080614078
"2100","IND","pewin","seel","windoff",0.113111812367192
"2100","IND","pesol","seel","spv",1.86518778891714
"2100","IND","pesol","seel","csp",0.0395037071292181
"2100","IND","pesol","sehe","solhe",0
"2100","IND","pebiolc","seliqbio","bioftrec",0.00117703062284322
"2100","IND","pebiolc","seliqbio","bioftcrec",0.0121805687902687
"2100","IND","pebiolc","seliqbio","bioethl",4.86117016708668E-8
"2100","IND","pebiolc","sesobio","biotr",0
"2100","IND","pebiolc","sesobio","biotrmod",0.0530285901641417
"2100","IND","pebiolc","seel","biochp",5.26908694581318E-8
"2100","IND","pebiolc","seel","bioigcc",5.70817752463095E-8
"2100","IND","pebiolc","seel","bioigccc",6.77965618767214E-8
"2100","IND","pebiolc","seh2","bioh2",4.5608073683134E-8
"2100","IND","pebiolc","seh2","bioh2c",1.69502051792723E-7
"2100","IND","pebiolc","segabio","biogas",6.08917363934526E-8
"2100","IND","pebiolc","segabio","biogasc",0
"2100","IND","pebiolc","sehe","biohp",2.49464810270661E-8
"2100","IND","pebios","seliqbio","bioeths",7.29850044E-6
"2100","IND","pebioil","seliqbio","biodiesel",2.4693997608E-5
"2100","IND","seel","seh2","elh2",0.999606557626182
"2100","IND","seel","seh2","elh2VRE",0
"2100","IND","seh2","seliqsyn","MeOH",0.667003305518928
"2100","IND","seh2","seel","h2turb",0.0277599264913504
"2100","IND","seh2","seel","h2turbVRE",0.0687802061019706
"2100","IND","seh2","segasyn","h22ch4",9E-8
"2100","JPN","peoil","seliqfos","refliq",0.00274112904030393
"2100","JPN","peoil","seel","dot",1.81309570650106E-8
"2100","JPN","pegas","seliqfos","gasftrec",0
"2100","JPN","pegas","seliqfos","gasftcrec",0
"2100","JPN","pegas","seel","ngcc",0
"2100","JPN","pegas","seel","ngccc",4.32993390398466E-8
"2100","JPN","pegas","seel","ngt",0
"2100","JPN","pegas","seel","gaschp",0
"2100","JPN","pegas","seh2","gash2",0
"2100","JPN","pegas","seh2","gash2c",0
"2100","JPN","pegas","segafos","gastr",0.0100410705051608
"2100","JPN","pegas","sehe","gashp",0
"2100","JPN","pecoal","seliqfos","coalftrec",4.78784059773854E-9
"2100","JPN","pecoal","seliqfos","coalftcrec",1.90676105591224E-6
"2100","JPN","pecoal","sesofos","coaltr",0.0137208216715789
"2100","JPN","pecoal","seel","igcc",0
"2100","JPN","pecoal","seel","igccc",6.14726810344871E-8
"2100","JPN","pecoal","seel","pc",0
"2100","JPN","pecoal","seel","pcc",6.14726810344871E-8
"2100","JPN","pecoal","seel","pco",6.14726810344871E-8
"2100","JPN","pecoal","seel","coalchp",0
"2100","JPN","pecoal","seh2","coalh2",0
"2100","JPN","pecoal","seh2","coalh2c",7.56955087699218E-8
"2100","JPN","pecoal","segafos","coalgas",0
"2100","JPN","pecoal","sehe","coalhp",0
"2100","JPN","peur","seel","tnrs",8.74381310831087E-6
"2100","JPN","peur","seel","fnrs",0
"2100","JPN","pegeo","seel","geohdr",0.00128373542159381
"2100","JPN","pegeo","sehe","geohe",0.00348342244811383
"2100","JPN","pehyd","seel","hydro",0.00914392271679473
"2100","JPN","pewin","seel","wind",0.0375895589908915
"2100","JPN","pewin","seel","windoff",0.0991298814336122
"2100","JPN","pesol","seel","spv",0.0268612493311547
"2100","JPN","pesol","seel","csp",6.01785613388905E-7
"2100","JPN","pesol","sehe","solhe",0
"2100","JPN","pebiolc","seliqbio","bioftrec",0
"2100","JPN","pebiolc","seliqbio","bioftcrec",0.0357120982816023
"2100","JPN","pebiolc","seliqbio","bioethl",4.86117016708668E-8
"2100","JPN","pebiolc","sesobio","biotr",0
"2100","JPN","pebiolc","sesobio","biotrmod",3.98029486573967E-8
"2100","JPN","pebiolc","seel","biochp",4.73565004207856E-8
"2100","JPN","pebiolc","seel","bioigcc",5.70817752463095E-8
"2100","JPN","pebiolc","seel","bioigccc",6.14726810344871E-8
"2100","JPN","pebiolc","seh2","bioh2",4.36361936756418E-8
"2100","JPN","pebiolc","seh2","bioh2c",7.14555717134904E-8
"2100","JPN","pebiolc","segabio","biogas",6.29929960017346E-8
"2100","JPN","pebiolc","segabio","biogasc",0
"2100","JPN","pebiolc","sehe","biohp",3.87408925009837E-8
"2100","JPN","pebios","seliqbio","bioeths",0
"2100","JPN","pebioil","seliqbio","biodiesel",0
"2100","JPN","seel","seh2","elh2",0.0653180155022635
"2100","JPN","seel","seh2","elh2VRE",0
"2100","JPN","seh2","seliqsyn","MeOH",0.0383326335867894
"2100","JPN","seh2","seel","h2turb",0.00137607258100275
"2100","JPN","seh2","seel","h2turbVRE",0.00071610664051399
"2100","JPN","seh2","segasyn","h22ch4",9.00095696426692E-8
"2100","USA","peoil","seliqfos","refliq",2.67894692498362E-7
"2100","USA","peoil","seel","dot",1.49448203310026E-8
"2100","USA","pegas","seliqfos","gasftrec",0
"2100","USA","pegas","seliqfos","gasftcrec",0
"2100","USA","pegas","seel","ngcc",0
"2100","USA","pegas","seel","ngccc",3.27416611391173E-8
"2100","USA","pegas","seel","ngt",0
"2100","USA","pegas","seel","gaschp",0
"2100","USA","pegas","seh2","gash2",0
"2100","USA","pegas","seh2","gash2c",0.00627535317409387
"2100","USA","pegas","segafos","gastr",0.0393160172992774
"2100","USA","pegas","sehe","gashp",0
"2100","USA","pecoal","seliqfos","coalftrec",0
"2100","USA","pecoal","seliqfos","coalftcrec",2.57768950481313E-6
"2100","USA","pecoal","sesofos","coaltr",0.0191082934606752
"2100","USA","pecoal","seel","igcc",4.32398853992552E-9
"2100","USA","pecoal","seel","igccc",4.7005282390506E-8
"2100","USA","pecoal","seel","pc",0
"2100","USA","pecoal","seel","pcc",4.7005282390506E-8
"2100","USA","pecoal","seel","pco",4.7005282390506E-8
"2100","USA","pecoal","seel","coalchp",0
"2100","USA","pecoal","seh2","coalh2",0
"2100","USA","pecoal","seh2","coalh2c",2.08277899371726E-8
"2100","USA","pecoal","segafos","coalgas",0
"2100","USA","pecoal","sehe","coalhp",0
"2100","USA","peur","seel","tnrs",0
"2100","USA","peur","seel","fnrs",0
"2100","USA","pegeo","seel","geohdr",8.5E-9
"2100","USA","pegeo","sehe","geohe",0.0356000882813453
"2100","USA","pehyd","seel","hydro",0.0321971926894412
"2100","USA","pewin","seel","wind",0.600099031365148
"2100","USA","pewin","seel","windoff",0.193406370609389
"2100","USA","pesol","seel","spv",0.868407488454643
"2100","USA","pesol","seel","csp",0.0238699310739279
"2100","USA","pesol","sehe","solhe",0
"2100","USA","pebiolc","seliqbio","bioftrec",7.22495225103069E-8
"2100","USA","pebiolc","seliqbio","bioftcrec",0.197393814164915
"2100","USA","pebiolc","seliqbio","bioethl",4.86117016708668E-8
"2100","USA","pebiolc","sesobio","biotr",0
"2100","USA","pebiolc","sesobio","biotrmod",0.000325146107206995
"2100","USA","pebiolc","seel","biochp",2.6977125794991E-8
"2100","USA","pebiolc","seel","bioigcc",4.4016207020837E-8
"2100","USA","pebiolc","seel","bioigccc",6.1341443333675E-8
"2100","USA","pebiolc","seh2","bioh2",4.35263570010415E-8
"2100","USA","pebiolc","seh2","bioh2c",8.5157447366162E-8
"2100","USA","pebiolc","segabio","biogas",4.09153074557363E-8
"2100","USA","pebiolc","segabio","biogasc",0
"2100","USA","pebiolc","sehe","biohp",3.51272463054212E-8
"2100","USA","pebios","seliqbio","bioeths",0.0273263397325253
"2100","USA","pebioil","seliqbio","biodiesel",0.00893715083804187
"2100","USA","seel","seh2","elh2",0.715009302344089
"2100","USA","seel","seh2","elh2VRE",0
"2100","USA","seh2","seliqsyn","MeOH",0.400743178235192
"2100","USA","seh2","seel","h2turb",0.0166704183084578
"2100","USA","seh2","seel","h2turbVRE",0.0317677438638937
"2100","USA","seh2","segasyn","h22ch4",9E-8
"2110","LAM","peoil","seliqfos","refliq",3.4104248074216E-7
"2110","LAM","peoil","seel","dot",0
"2110","LAM","pegas","seliqfos","gasftrec",0
"2110","LAM","pegas","seliqfos","gasftcrec",0
"2110","LAM","pegas","seel","ngcc",0
"2110","LAM","pegas","seel","ngccc",2.15454773308631E-8
"2110","LAM","pegas","seel","ngt",0
"2110","LAM","pegas","seel","gaschp",0
"2110","LAM","pegas","seh2","gash2",0
"2110","LAM","pegas","seh2","gash2c",0
"2110","LAM","pegas","segafos","gastr",0.0904530901569658
"2110","LAM","pegas","sehe","gashp",0
"2110","LAM","pecoal","seliqfos","coalftrec",0
"2110","LAM","pecoal","seliqfos","coalftcrec",6.47980713410105E-6
"2110","LAM","pecoal","sesofos","coaltr",0.0216347463398549
"2110","LAM","pecoal","seel","igcc",0
"2110","LAM","pecoal","seel","igccc",1.7990276760251E-8
"2110","LAM","pecoal","seel","pc",0
"2110","LAM","pecoal","seel","pcc",1.7990276760251E-8
"2110","LAM","pecoal","seel","pco",1.7990276760251E-8
"2110","LAM","pecoal","seel","coalchp",0
"2110","LAM","pecoal","seh2","coalh2",0
"2110","LAM","pecoal","seh2","coalh2c",2.78516367467101E-8
"2110","LAM","pecoal","segafos","coalgas",0
"2110","LAM","pecoal","sehe","coalhp",0
"2110","LAM","peur","seel","tnrs",0
"2110","LAM","peur","seel","fnrs",0
"2110","LAM","pegeo","seel","geohdr",8.5E-9
"2110","LAM","pegeo","sehe","geohe",0.0362183534623456
"2110","LAM","pehyd","seel","hydro",0.118900373151773
"2110","LAM","pewin","seel","wind",0.485818804257513
"2110","LAM","pewin","seel","windoff",0.276858605441741
"2110","LAM","pesol","seel","spv",0.653784386578421
"2110","LAM","pesol","seel","csp",0.0301040470472026
"2110","LAM","pesol","sehe","solhe",0
"2110","LAM","pebiolc","seliqbio","bioftrec",0
"2110","LAM","pebiolc","seliqbio","bioftcrec",0.244016832402506
"2110","LAM","pebiolc","seliqbio","bioethl",3.01845974929111E-8
"2110","LAM","pebiolc","sesobio","biotr",0
"2110","LAM","pebiolc","sesobio","biotrmod",0.0513332047679193
"2110","LAM","pebiolc","seel","biochp",3.37454596572614E-8
"2110","LAM","pebiolc","seel","bioigcc",3.65575812953666E-8
"2110","LAM","pebiolc","seel","bioigccc",3.87596751503786E-8
"2110","LAM","pebiolc","seh2","bioh2",1.75395565656226E-8
"2110","LAM","pebiolc","seh2","bioh2c",1.75395079759025E-8
"2110","LAM","pebiolc","segabio","biogas",2.06682437147858E-8
"2110","LAM","pebiolc","segabio","biogasc",0
"2110","LAM","pebiolc","sehe","biohp",0
"2110","LAM","pebios","seliqbio","bioeths",0.02693044949364
"2110","LAM","pebioil","seliqbio","biodiesel",0.01153208449701
"2110","LAM","seel","seh2","elh2",0.627910155180836
"2110","LAM","seel","seh2","elh2VRE",0
"2110","LAM","seh2","seliqsyn","MeOH",0.354530488982381
"2110","LAM","seh2","seel","h2turb",0.0126642217961132
"2110","LAM","seh2","seel","h2turbVRE",0.0233276669746151
"2110","LAM","seh2","segasyn","h22ch4",9E-8
"2110","OAS","peoil","seliqfos","refliq",4.36800626329962E-7
"2110","OAS","peoil","seel","dot",0
"2110","OAS","pegas","seliqfos","gasftrec",0
"2110","OAS","pegas","seliqfos","gasftcrec",0
"2110","OAS","pegas","seel","ngcc",0
"2110","OAS","pegas","seel","ngccc",1.5407763863988E-8
"2110","OAS","pegas","seel","ngt",0
"2110","OAS","pegas","seel","gaschp",0
"2110","OAS","pegas","seh2","gash2",0
"2110","OAS","pegas","seh2","gash2c",8.85428732061822E-5
"2110","OAS","pegas","segafos","gastr",0.158718483698068
"2110","OAS","pegas","sehe","gashp",0
"2110","OAS","pecoal","seliqfos","coalftrec",0
"2110","OAS","pecoal","seliqfos","coalftcrec",8.29921190026928E-6
"2110","OAS","pecoal","sesofos","coaltr",0.0369314819391581
"2110","OAS","pecoal","seel","igcc",0
"2110","OAS","pecoal","seel","igccc",5.91384208482861E-8
"2110","OAS","pecoal","seel","pc",0
"2110","OAS","pecoal","seel","pcc",5.91384208482861E-8
"2110","OAS","pecoal","seel","pco",5.91384208482861E-8
"2110","OAS","pecoal","seel","coalchp",0
"2110","OAS","pecoal","seh2","coalh2",0
"2110","OAS","pecoal","seh2","coalh2c",0.100582343948251
"2110","OAS","pecoal","segafos","coalgas",0
"2110","OAS","pecoal","sehe","coalhp",8.98225533922553E-9
"2110","OAS","peur","seel","tnrs",2.38113172800824E-5
"2110","OAS","peur","seel","fnrs",0
"2110","OAS","pegeo","seel","geohdr",0.01227177
"2110","OAS","pegeo","sehe","geohe",0.0842213234614477
"2110","OAS","pehyd","seel","hydro",0.0418764309862803
"2110","OAS","pewin","seel","wind",0.894917233986368
"2110","OAS","pewin","seel","windoff",0.609851201662977
"2110","OAS","pesol","seel","spv",1.76940885001562
"2110","OAS","pesol","seel","csp",0.000338333251184577
"2110","OAS","pesol","sehe","solhe",0
"2110","OAS","pebiolc","seliqbio","bioftrec",0
"2110","OAS","pebiolc","seliqbio","bioftcrec",0.233995968183613
"2110","OAS","pebiolc","seliqbio","bioethl",3.34060564630347E-8
"2110","OAS","pebiolc","sesobio","biotr",0
"2110","OAS","pebiolc","sesobio","biotrmod",0.0838352920180592
"2110","OAS","pebiolc","seel","biochp",2.25967737143764E-8
"2110","OAS","pebiolc","seel","bioigcc",3.65575812953666E-8
"2110","OAS","pebiolc","seel","bioigccc",5.91384208482861E-8
"2110","OAS","pebiolc","seh2","bioh2",3.23182159962946E-8
"2110","OAS","pebiolc","seh2","bioh2c",1.31627241085712E-7
"2110","OAS","pebiolc","segabio","biogas",3.45904248974765E-8
"2110","OAS","pebiolc","segabio","biogasc",0
"2110","OAS","pebiolc","sehe","biohp",0
"2110","OAS","pebios","seliqbio","bioeths",3.9431052045E-6
"2110","OAS","pebioil","seliqbio","biodiesel",0.00191378481462
"2110","OAS","seel","seh2","elh2",1.32689645330331
"2110","OAS","seel","seh2","elh2VRE",0
"2110","OAS","seh2","seliqsyn","MeOH",0.792229090023814
"2110","OAS","seh2","seel","h2turb",0.0319973725019104
"2110","OAS","seh2","seel","h2turbVRE",0.0650808451172902
"2110","OAS","seh2","segasyn","h22ch4",9E-8
"2110","SSA","peoil","seliqfos","refliq",0.524032348115199
"2110","SSA","peoil","seel","dot",0
"2110","SSA","pegas","seliqfos","gasftrec",0
"2110","SSA","pegas","seliqfos","gasftcrec",0
"2110","SSA","pegas","seel","ngcc",0
"2110","SSA","pegas","seel","ngccc",1.5407763863988E-8
"2110","SSA","pegas","seel","ngt",0
"2110","SSA","pegas","seel","gaschp",0
"2110","SSA","pegas","seh2","gash2",0
"2110","SSA","pegas","seh2","gash2c",0.000433145632659905
"2110","SSA","pegas","segafos","gastr",0.289031281368126
"2110","SSA","pegas","sehe","gashp",0
"2110","SSA","pecoal","seliqfos","coalftrec",0
"2110","SSA","pecoal","seliqfos","coalftcrec",1E-5
"2110","SSA","pecoal","sesofos","coaltr",0.0923376764653823
"2110","SSA","pecoal","seel","igcc",1.71495202578008E-8
"2110","SSA","pecoal","seel","igccc",5.99424292623756E-8
"2110","SSA","pecoal","seel","pc",0
"2110","SSA","pecoal","seel","pcc",5.99424292623756E-8
"2110","SSA","pecoal","seel","pco",5.99424292623756E-8
"2110","SSA","pecoal","seel","coalchp",1.59167912914528E-8
"2110","SSA","pecoal","seh2","coalh2",2.85867739699911E-8
"2110","SSA","pecoal","seh2","coalh2c",0.506972144712813
"2110","SSA","pecoal","segafos","coalgas",0
"2110","SSA","pecoal","sehe","coalhp",9.11288000357775E-10
"2110","SSA","peur","seel","tnrs",0
"2110","SSA","peur","seel","fnrs",0
"2110","SSA","pegeo","seel","geohdr",0.00256851
"2110","SSA","pegeo","sehe","geohe",0.177030127632176
"2110","SSA","pehyd","seel","hydro",0.0780257906085144
"2110","SSA","pewin","seel","wind",1.72191921738872
"2110","SSA","pewin","seel","windoff",0.364561940384237
"2110","SSA","pesol","seel","spv",3.34606949606922
"2110","SSA","pesol","seel","csp",0.104796280865977
"2110","SSA","pesol","sehe","solhe",0
"2110","SSA","pebiolc","seliqbio","bioftrec",1.7734391397857E-8
"2110","SSA","pebiolc","seliqbio","bioftcrec",0.0725133169076767
"2110","SSA","pebiolc","seliqbio","bioethl",2.62955006332134E-8
"2110","SSA","pebiolc","sesobio","biotr",0
"2110","SSA","pebiolc","sesobio","biotrmod",0.132868477976322
"2110","SSA","pebiolc","seel","biochp",3.37454596572614E-8
"2110","SSA","pebiolc","seel","bioigcc",2.45675922717528E-8
"2110","SSA","pebiolc","seel","bioigccc",5.99423528086571E-8
"2110","SSA","pebiolc","seh2","bioh2",1.62980408720895E-8
"2110","SSA","pebiolc","seh2","bioh2c",1.31627241085712E-7
"2110","SSA","pebiolc","segabio","biogas",2.72345758300623E-8
"2110","SSA","pebiolc","segabio","biogasc",0
"2110","SSA","pebiolc","sehe","biohp",3.37933833418778E-8
"2110","SSA","pebios","seliqbio","bioeths",1.46046747E-6
"2110","SSA","pebioil","seliqbio","biodiesel",0
"2110","SSA","seel","seh2","elh2",2.00715817605536
"2110","SSA","seel","seh2","elh2VRE",0
"2110","SSA","seh2","seliqsyn","MeOH",1.38755697731746
"2110","SSA","seh2","seel","h2turb",0.0546323148307564
"2110","SSA","seh2","seel","h2turbVRE",0.126662712071572
"2110","SSA","seh2","segasyn","h22ch4",9E-8
"2110","EUR","peoil","seliqfos","refliq",9.29105340066825E-9
"2110","EUR","peoil","seel","dot",0
"2110","EUR","pegas","seliqfos","gasftrec",0
"2110","EUR","pegas","seliqfos","gasftcrec",0
"2110","EUR","pegas","seel","ngcc",0
